Search_Genus,Search_Species_Epithet,Search_Name,Accepted_Name,Systematic_Order,Family,Subfamily,Genus,Name,Species_Epithet,Author_Year,Author,Year,Full_Name,Aggregate,Synonym_Search_Name,Synonym_Source,Species_Search_Name,usageKey,scientificName,rank,order,matchType,phylum,kingdom,genus,class,confidence,synonym,status,family
Lycaena,alciphron,Lycaena alciphron,Lycaena alciphron,123,Lycaenidae,Lycaeninae,Lycaena,Lycaena alciphron,alciphron,"(Rottemburg, 1775)",Rottemburg,1775,"Lycaena alciphron (Rottemburg, 1775)",FALSE,FALSE,"",TRUE,8356768,"Lycaena alciphron (Rottemburg, 1775)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Lycaena,Insecta,98,FALSE,ACCEPTED,Lycaenidae
Papilio,alciphron,Papilio alciphron,Lycaena alciphron,123,Lycaenidae,Lycaeninae,Lycaena,Lycaena alciphron,alciphron,"(Rottemburg, 1775)",Rottemburg,1775,"Lycaena alciphron (Rottemburg, 1775)",FALSE,TRUE,"",TRUE,7526181,"Papilio alciphron Rottemburg, 1775",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Lycaena,Insecta,98,TRUE,SYNONYM,Lycaenidae
Lycaena,thetis,Lycaena thetis,Lycaena thetis,124,Lycaenidae,Lycaeninae,Lycaena,Lycaena thetis,thetis,"Klug, 1834",Klug,1834,"Lycaena thetis Klug, 1834",FALSE,FALSE,"",TRUE,1929402,"Lycaena thetis Klug, 1834",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Lycaena,Insecta,98,FALSE,ACCEPTED,Lycaenidae
Lycaena,thersamon,Lycaena thersamon,Lycaena thersamon,125,Lycaenidae,Lycaeninae,Lycaena,Lycaena thersamon,thersamon,"(Esper, 1784)",Esper,1784,"Lycaena thersamon (Esper, 1784)",FALSE,FALSE,"",TRUE,9036079,"Lycaena thersamon (Esper, 1784)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Lycaena,Insecta,98,FALSE,ACCEPTED,Lycaenidae
Papilio,thersamon,Papilio thersamon,Lycaena thersamon,125,Lycaenidae,Lycaeninae,Lycaena,Lycaena thersamon,thersamon,"(Esper, 1784)",Esper,1784,"Lycaena thersamon (Esper, 1784)",FALSE,TRUE,"",TRUE,9010848,"Papilio thersamon Esper, 1784",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Lycaena,Insecta,98,TRUE,SYNONYM,Lycaenidae
Lycaena,dispar,Lycaena dispar,Lycaena dispar,126,Lycaenidae,Lycaeninae,Lycaena,Lycaena dispar,dispar,"([Haworth], 1802)",[Haworth],1802,"Lycaena dispar ([Haworth], 1802)",FALSE,FALSE,"",TRUE,1929270,"Lycaena dispar (Haworth, 1802)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Lycaena,Insecta,98,FALSE,ACCEPTED,Lycaenidae
Lycaena,dispar rutila,Lycaena dispar rutila,Lycaena dispar,126,Lycaenidae,Lycaeninae,Lycaena,Lycaena dispar,dispar,"([Haworth], 1802)",[Haworth],1802,"Lycaena dispar ([Haworth], 1802)",FALSE,TRUE,ROBMS,TRUE,6238851,"Lycaena dispar rutilus (Werneburg, 1864)",SUBSPECIES,Lepidoptera,FUZZY,Arthropoda,Animalia,Lycaena,Insecta,95,TRUE,SYNONYM,Lycaenidae
Lycaena,rutilus,Lycaena dispar rutilus,Lycaena dispar,126,Lycaenidae,Lycaeninae,Lycaena,Lycaena dispar,dispar,"([Haworth], 1802)",[Haworth],1802,"Lycaena dispar ([Haworth], 1802)",FALSE,TRUE,BE-WALBMS,TRUE,6238851,"Lycaena dispar rutilus (Werneburg, 1864)",SUBSPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Lycaena,Insecta,98,TRUE,SYNONYM,Lycaenidae
Lycanea,dispar,Lycanea dispar,Lycaena dispar,126,Lycaenidae,Lycaeninae,Lycaena,Lycaena dispar,dispar,"([Haworth], 1802)",[Haworth],1802,"Lycaena dispar ([Haworth], 1802)",FALSE,TRUE,LVBMS,TRUE,1929270,"Lycaena dispar (Haworth, 1802)",SPECIES,Lepidoptera,FUZZY,Arthropoda,Animalia,Lycaena,Insecta,84,FALSE,ACCEPTED,Lycaenidae
Papilio,dispar,Papilio dispar,Lycaena dispar,126,Lycaenidae,Lycaeninae,Lycaena,Lycaena dispar,dispar,"([Haworth], 1802)",[Haworth],1802,"Lycaena dispar ([Haworth], 1802)",FALSE,TRUE,"",TRUE,7749890,"Papilio dispar Haworth, 1802",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Lycaena,Insecta,98,TRUE,SYNONYM,Lycaenidae
Lycaena,hippothoe,Lycaena hippothoe,Lycaena hippothoe,127,Lycaenidae,Lycaeninae,Lycaena,Lycaena hippothoe,hippothoe,"(Linnaeus, 1760)",Linnaeus,1760,"Lycaena hippothoe (Linnaeus, 1760)",FALSE,FALSE,"",TRUE,1929443,"Lycaena hippothoe (Linnaeus, 1761)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Lycaena,Insecta,97,FALSE,ACCEPTED,Lycaenidae
Papilio,hippothoe,Papilio hippothoe,Lycaena hippothoe,127,Lycaenidae,Lycaeninae,Lycaena,Lycaena hippothoe,hippothoe,"(Linnaeus, 1760)",Linnaeus,1760,"Lycaena hippothoe (Linnaeus, 1760)",FALSE,TRUE,"",TRUE,10175914,"Papilio Linnaeus, 1758",GENUS,Lepidoptera,HIGHERRANK,Arthropoda,Animalia,Papilio,Insecta,94,FALSE,ACCEPTED,Papilionidae
Lycaena,candens,Lycaena candens,Lycaena candens,128,Lycaenidae,Lycaeninae,Lycaena,Lycaena candens,candens,"(Herrich-Schäffer, 1844)",Herrich-Schäffer,1844,"Lycaena candens (Herrich-Schäffer, 1844)",FALSE,FALSE,"",TRUE,7865881,"Lycaena candens (Herrich-Schaffer, 1844)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Lycaena,Insecta,98,FALSE,ACCEPTED,Lycaenidae
Polyommatus,candens,Polyommatus candens,Lycaena candens,128,Lycaenidae,Lycaeninae,Lycaena,Lycaena candens,candens,"(Herrich-Schäffer, 1844)",Herrich-Schäffer,1844,"Lycaena candens (Herrich-Schäffer, 1844)",FALSE,TRUE,"",TRUE,8790901,"Polyommatus candens Herrich-Schaffer, 1844",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Lycaena,Insecta,98,TRUE,SYNONYM,Lycaenidae
Lycaena,ottomana,Lycaena ottomana,Lycaena ottomana,129,Lycaenidae,Lycaeninae,Lycaena,Lycaena ottomana,ottomana,"(Lefèbvre, 1831)",Lefèbvre,1831,"Lycaena ottomana (Lefèbvre, 1831)",FALSE,FALSE,"",TRUE,5792091,"Lycaena ottomanus (Lefebvre, 1830)",SPECIES,Lepidoptera,FUZZY,Arthropoda,Animalia,Lycaena,Insecta,96,FALSE,ACCEPTED,Lycaenidae
Lycaena,ottomanus,Lycaena ottomanus,Lycaena ottomana,129,Lycaenidae,Lycaeninae,Lycaena,Lycaena ottomana,ottomana,"(Lefèbvre, 1831)",Lefèbvre,1831,"Lycaena ottomana (Lefèbvre, 1831)",FALSE,TRUE,"",TRUE,5792091,"Lycaena ottomanus (Lefebvre, 1830)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Lycaena,Insecta,98,FALSE,ACCEPTED,Lycaenidae
Polyommatus,ottomanus,Polyommatus ottomanus,Lycaena ottomana,129,Lycaenidae,Lycaeninae,Lycaena,Lycaena ottomana,ottomana,"(Lefèbvre, 1831)",Lefèbvre,1831,"Lycaena ottomana (Lefèbvre, 1831)",FALSE,TRUE,"",TRUE,5140443,"Polyommatus ottomanus Lefebvre, 1830",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Lycaena,Insecta,98,TRUE,SYNONYM,Lycaenidae
Lycaena,bleusei,Lycaena bleusei,Lycaena bleusei,130,Lycaenidae,Lycaeninae,Lycaena,Lycaena bleusei,bleusei,"(Oberthür, 1884)",Oberthür,1884,"Lycaena bleusei (Oberthür, 1884)",FALSE,FALSE,"",TRUE,5792092,"Lycaena bleusei Oberthur, 1884",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Lycaena,Insecta,98,FALSE,ACCEPTED,Lycaenidae
Polyommatus,bleusei,Polyommatus bleusei,Lycaena bleusei,130,Lycaenidae,Lycaeninae,Lycaena,Lycaena bleusei,bleusei,"(Oberthür, 1884)",Oberthür,1884,"Lycaena bleusei (Oberthür, 1884)",FALSE,TRUE,"",TRUE,1933268,"Polyommatus Latreille, 1804",GENUS,Lepidoptera,HIGHERRANK,Arthropoda,Animalia,Polyommatus,Insecta,92,FALSE,ACCEPTED,Lycaenidae
Polyommatus,bleusei,Polyommatus xanthe f. bleusei,Lycaena bleusei,130,Lycaenidae,Lycaeninae,Lycaena,Lycaena bleusei,bleusei,"(Oberthür, 1884)",Oberthür,1884,"Lycaena bleusei (Oberthür, 1884)",FALSE,TRUE,"",FALSE,,,,,,,,,,,,,
Lycaena,phlaeas,Lycaena phlaeas,Lycaena phlaeas,131,Lycaenidae,Lycaeninae,Lycaena,Lycaena phlaeas,phlaeas,"(Linnaeus, 1760)",Linnaeus,1760,"Lycaena phlaeas (Linnaeus, 1760)",FALSE,FALSE,"",TRUE,1929697,"Lycaena phlaeas (Linnaeus, 1761)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Lycaena,Insecta,98,FALSE,ACCEPTED,Lycaenidae
Lycaena,phleas,Lycaena phleas,Lycaena phlaeas,131,Lycaenidae,Lycaeninae,Lycaena,Lycaena phlaeas,phlaeas,"(Linnaeus, 1760)",Linnaeus,1760,"Lycaena phlaeas (Linnaeus, 1760)",FALSE,TRUE,ROBMS,TRUE,1929697,"Lycaena phlaeas (Linnaeus, 1761)",SPECIES,Lepidoptera,FUZZY,Arthropoda,Animalia,Lycaena,Insecta,94,FALSE,ACCEPTED,Lycaenidae
Papilio,phlaeas,Papilio phlaeas,Lycaena phlaeas,131,Lycaenidae,Lycaeninae,Lycaena,Lycaena phlaeas,phlaeas,"(Linnaeus, 1760)",Linnaeus,1760,"Lycaena phlaeas (Linnaeus, 1760)",FALSE,TRUE,"",TRUE,7398107,"Papilio phlaeas Linnaeus, 1761",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Lycaena,Insecta,98,TRUE,SYNONYM,Lycaenidae
Lycaena,virgaureae,Lycaena virgaureae,Lycaena virgaureae,132,Lycaenidae,Lycaeninae,Lycaena,Lycaena virgaureae,virgaureae,"(Linnaeus, 1758)",Linnaeus,1758,"Lycaena virgaureae (Linnaeus, 1758)",FALSE,FALSE,"",TRUE,1929659,"Lycaena virgaureae (Linnaeus, 1758)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Lycaena,Insecta,98,FALSE,ACCEPTED,Lycaenidae
Heodes,virgaureae,Heodes virgaureae,Lycaena virgaureae,132,Lycaenidae,Lycaeninae,Lycaena,Lycaena virgaureae,virgaureae,"(Linnaeus, 1758)",Linnaeus,1758,"Lycaena virgaureae (Linnaeus, 1758)",FALSE,TRUE,ROBMS,TRUE,1927770,"Heodes virgaureae (Linnaeus, 1758)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Lycaena,Insecta,98,TRUE,SYNONYM,Lycaenidae
Lycanea,virgaureae,Lycanea virgaureae,Lycaena virgaureae,132,Lycaenidae,Lycaeninae,Lycaena,Lycaena virgaureae,virgaureae,"(Linnaeus, 1758)",Linnaeus,1758,"Lycaena virgaureae (Linnaeus, 1758)",FALSE,TRUE,LVBMS,TRUE,1929659,"Lycaena virgaureae (Linnaeus, 1758)",SPECIES,Lepidoptera,FUZZY,Arthropoda,Animalia,Lycaena,Insecta,84,FALSE,ACCEPTED,Lycaenidae
Papilio,virgaureae,Papilio virgaureae,Lycaena virgaureae,132,Lycaenidae,Lycaeninae,Lycaena,Lycaena virgaureae,virgaureae,"(Linnaeus, 1758)",Linnaeus,1758,"Lycaena virgaureae (Linnaeus, 1758)",FALSE,TRUE,"",TRUE,10175914,"Papilio Linnaeus, 1758",GENUS,Lepidoptera,HIGHERRANK,Arthropoda,Animalia,Papilio,Insecta,94,FALSE,ACCEPTED,Papilionidae
Lycaena,tityrus,Lycaena tityrus,Lycaena tityrus,133,Lycaenidae,Lycaeninae,Lycaena,Lycaena tityrus,tityrus,"(Poda, 1761)",Poda,1761,"Lycaena tityrus (Poda, 1761)",FALSE,FALSE,"",TRUE,5882898,"Lycaena tityrus (Poda, 1761)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Lycaena,Insecta,98,FALSE,ACCEPTED,Lycaenidae
Papilio,tityrus,Papilio tityrus,Lycaena tityrus,133,Lycaenidae,Lycaeninae,Lycaena,Lycaena tityrus,tityrus,"(Poda, 1761)",Poda,1761,"Lycaena tityrus (Poda, 1761)",FALSE,TRUE,"",TRUE,10175914,"Papilio Linnaeus, 1758",GENUS,Lepidoptera,HIGHERRANK,Arthropoda,Animalia,Papilio,Insecta,94,FALSE,ACCEPTED,Papilionidae
Cigaritis,acamas,Cigaritis acamas,Cigaritis acamas,134,Lycaenidae,Aphnaeinae,Cigaritis,Cigaritis acamas,acamas,"(Klug, 1834)",Klug,1834,"Cigaritis acamas (Klug, 1834)",FALSE,FALSE,"",TRUE,1926722,"Cigaritis acamas (Klug, 1834)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Apharitis,Insecta,98,TRUE,SYNONYM,Lycaenidae
Lycaena,acamas,Lycaena acamas,Cigaritis acamas,134,Lycaenidae,Aphnaeinae,Cigaritis,Cigaritis acamas,acamas,"(Klug, 1834)",Klug,1834,"Cigaritis acamas (Klug, 1834)",FALSE,TRUE,"",TRUE,8346476,"Lycaena acamas Klug, 1834",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Apharitis,Insecta,98,TRUE,SYNONYM,Lycaenidae
Thecla,betulae,Thecla betulae,Thecla betulae,135,Lycaenidae,Theclinae,Thecla,Thecla betulae,betulae,"(Linnaeus, 1758)",Linnaeus,1758,"Thecla betulae (Linnaeus, 1758)",FALSE,FALSE,"",TRUE,1930110,"Thecla betulae (Linnaeus, 1758)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Thecla,Insecta,98,FALSE,ACCEPTED,Lycaenidae
Papilio,betulae,Papilio betulae,Thecla betulae,135,Lycaenidae,Theclinae,Thecla,Thecla betulae,betulae,"(Linnaeus, 1758)",Linnaeus,1758,"Thecla betulae (Linnaeus, 1758)",FALSE,TRUE,"",TRUE,4535183,"Papilio betulae Linnaeus, 1758",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Thecla,Insecta,98,TRUE,SYNONYM,Lycaenidae
Favonius,quercus,Favonius quercus,Favonius quercus,136,Lycaenidae,Theclinae,Favonius,Favonius quercus,quercus,"(Linnaeus, 1758)",Linnaeus,1758,"Favonius quercus (Linnaeus, 1758)",FALSE,FALSE,"",TRUE,4535180,"Favonius quercus (Linnaeus, 1758)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Favonius,Insecta,98,FALSE,ACCEPTED,Lycaenidae
Neozephyrus,quercus,Neozephyrus quercus,Favonius quercus,136,Lycaenidae,Theclinae,Favonius,Favonius quercus,quercus,"(Linnaeus, 1758)",Linnaeus,1758,"Favonius quercus (Linnaeus, 1758)",FALSE,TRUE,kudrna,TRUE,5883101,"Neozephyrus quercus (Linnaeus, 1758)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Favonius,Insecta,98,TRUE,SYNONYM,Lycaenidae
Papilio,quercus,Papilio quercus,Favonius quercus,136,Lycaenidae,Theclinae,Favonius,Favonius quercus,quercus,"(Linnaeus, 1758)",Linnaeus,1758,"Favonius quercus (Linnaeus, 1758)",FALSE,TRUE,"",TRUE,4535182,"Papilio quercus Linnaeus, 1758",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Favonius,Insecta,98,TRUE,SYNONYM,Lycaenidae
Quercusia,quercus,Quercusia quercus,Favonius quercus,136,Lycaenidae,Theclinae,Favonius,Favonius quercus,quercus,"(Linnaeus, 1758)",Linnaeus,1758,"Favonius quercus (Linnaeus, 1758)",FALSE,TRUE,kudrna,TRUE,1926324,"Quercusia quercus (Linnaeus, 1758)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Favonius,Insecta,98,TRUE,SYNONYM,Lycaenidae
Laeosopis,roboris,Laeosopis roboris,Laeosopis roboris,137,Lycaenidae,Theclinae,Laeosopis,Laeosopis roboris,roboris,"(Esper, 1789)",Esper,1789,"Laeosopis roboris (Esper, 1789)",FALSE,FALSE,"",TRUE,1922197,"Laeosopis roboris (Esper, 1789)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Laeosopis,Insecta,98,FALSE,ACCEPTED,Lycaenidae
Papilio,roboris,Papilio roboris,Laeosopis roboris,137,Lycaenidae,Theclinae,Laeosopis,Laeosopis roboris,roboris,"(Esper, 1789)",Esper,1789,"Laeosopis roboris (Esper, 1789)",FALSE,TRUE,"",TRUE,4535184,"Papilio roboris Esper, 1789",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Laeosopis,Insecta,98,TRUE,SYNONYM,Lycaenidae
Tomares,ballus,Tomares ballus,Tomares ballus,138,Lycaenidae,Theclinae,Tomares,Tomares ballus,ballus,"(Fabricius, 1787)",Fabricius,1787,"Tomares ballus (Fabricius, 1787)",FALSE,FALSE,"",TRUE,1926385,"Tomares ballus (Fabricius, 1787)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Tomares,Insecta,98,FALSE,ACCEPTED,Lycaenidae
Papilio,ballus,Papilio ballus,Tomares ballus,138,Lycaenidae,Theclinae,Tomares,Tomares ballus,ballus,"(Fabricius, 1787)",Fabricius,1787,"Tomares ballus (Fabricius, 1787)",FALSE,TRUE,"",TRUE,4535189,"Papilio ballus Fabricius, 1787",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Tomares,Insecta,98,TRUE,SYNONYM,Lycaenidae
Tomares,nogelii,Tomares nogelii,Tomares nogelii,139,Lycaenidae,Theclinae,Tomares,Tomares nogelii,nogelii,"(Herrich-Schäffer, 1851)",Herrich-Schäffer,1851,"Tomares nogelii (Herrich-Schäffer, 1851)",FALSE,FALSE,"",TRUE,4535185,"Tomares nogelii (Herrich-Schaffer, 1851)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Tomares,Insecta,98,FALSE,ACCEPTED,Lycaenidae
Thecla,nogelii,Thecla nogelii,Tomares nogelii,139,Lycaenidae,Theclinae,Tomares,Tomares nogelii,nogelii,"(Herrich-Schäffer, 1851)",Herrich-Schäffer,1851,"Tomares nogelii (Herrich-Schäffer, 1851)",FALSE,TRUE,"",TRUE,4535186,"Thecla nogelii Herrich-Schaffer, 1851",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Tomares,Insecta,98,TRUE,SYNONYM,Lycaenidae
Tomares,callimachus,Tomares callimachus,Tomares callimachus,140,Lycaenidae,Theclinae,Tomares,Tomares callimachus,callimachus,"(Eversmann, 1848)",Eversmann,1848,"Tomares callimachus (Eversmann, 1848)",FALSE,FALSE,"",TRUE,4535187,"Tomares callimachus (Eversmann, 1848)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Tomares,Insecta,98,FALSE,ACCEPTED,Lycaenidae
Lycaena,callimachus,Lycaena callimachus,Tomares callimachus,140,Lycaenidae,Theclinae,Tomares,Tomares callimachus,callimachus,"(Eversmann, 1848)",Eversmann,1848,"Tomares callimachus (Eversmann, 1848)",FALSE,TRUE,"",TRUE,8105108,"Lycaena callimachus Eversmann, 1848",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Tomares,Insecta,98,TRUE,SYNONYM,Lycaenidae
Callophrys,avis,Callophrys avis,Callophrys avis,141,Lycaenidae,Theclinae,Callophrys,Callophrys avis,avis,"Chapman, 1909",Chapman,1909,"Callophrys avis Chapman, 1909",FALSE,FALSE,"",TRUE,1932393,"Callophrys avis Chapman, 1909",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Callophrys,Insecta,98,FALSE,ACCEPTED,Lycaenidae
Callophrys,suaveola,Callophrys suaveola,Callophrys suaveola,142,Lycaenidae,Theclinae,Callophrys,Callophrys suaveola,suaveola,"(Staudinger, 1881)",Staudinger,1881,"Callophrys suaveola (Staudinger, 1881)",FALSE,FALSE,"",TRUE,1932398,"Callophrys suaveola (Staudinger, 1881)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Callophrys,Insecta,98,FALSE,ACCEPTED,Lycaenidae
Thecla,suaveola,Thecla suaveola,Callophrys suaveola,142,Lycaenidae,Theclinae,Callophrys,Callophrys suaveola,suaveola,"(Staudinger, 1881)",Staudinger,1881,"Callophrys suaveola (Staudinger, 1881)",FALSE,TRUE,"",TRUE,4535192,"Thecla suaveola Staudinger, 1881",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Callophrys,Insecta,98,TRUE,SYNONYM,Lycaenidae
Callophrys,rubi,Callophrys rubi,Callophrys rubi,143,Lycaenidae,Theclinae,Callophrys,Callophrys rubi,rubi,"(Linnaeus, 1758)",Linnaeus,1758,"Callophrys rubi (Linnaeus, 1758)",FALSE,FALSE,"",TRUE,1932411,"Callophrys rubi (Linnaeus, 1758)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Callophrys,Insecta,98,FALSE,ACCEPTED,Lycaenidae
allophrys,rubi,allophrys rubi,Callophrys rubi,143,Lycaenidae,Theclinae,Callophrys,Callophrys rubi,rubi,"(Linnaeus, 1758)",Linnaeus,1758,"Callophrys rubi (Linnaeus, 1758)",FALSE,TRUE,ROBMS,TRUE,1302048,"Allophrys FÃ¶rster, 1869",GENUS,Hymenoptera,HIGHERRANK,Arthropoda,Animalia,Allophrys,Insecta,94,FALSE,ACCEPTED,Ichneumonidae
Papilio,rubi,Papilio rubi,Callophrys rubi,143,Lycaenidae,Theclinae,Callophrys,Callophrys rubi,rubi,"(Linnaeus, 1758)",Linnaeus,1758,"Callophrys rubi (Linnaeus, 1758)",FALSE,TRUE,"",TRUE,7370850,"Papilio rubi Linnaeus, 1758",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Callophrys,Insecta,98,TRUE,SYNONYM,Lycaenidae
Callophrys,chalybeitincta,Callophrys chalybeitincta,Callophrys chalybeitincta,144,Lycaenidae,Theclinae,Callophrys,Callophrys chalybeitincta,chalybeitincta,"Sovinsky, 1905",Sovinsky,1905,"Callophrys chalybeitincta Sovinsky, 1905",FALSE,FALSE,"",TRUE,1932430,"Callophrys chalybeitincta Sovynski, 1905",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Callophrys,Insecta,98,FALSE,ACCEPTED,Lycaenidae
Callophrys,chalybeitincta,Callophrys rubi chalybeitincta,Callophrys chalybeitincta,144,Lycaenidae,Theclinae,Callophrys,Callophrys chalybeitincta,chalybeitincta,"Sovinsky, 1905",Sovinsky,1905,"Callophrys chalybeitincta Sovinsky, 1905",FALSE,TRUE,"",FALSE,,,,,,,,,,,,,
Neolycaena,rhymnus,Neolycaena rhymnus,Neolycaena rhymnus,145,Lycaenidae,Theclinae,Neolycaena,Neolycaena rhymnus,rhymnus,"(Eversmann, 1832)",Eversmann,1832,"Neolycaena rhymnus (Eversmann, 1832)",FALSE,FALSE,"",TRUE,4535194,"Neolycaena rhymnus (Eversmann, 1832)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Neolycaena,Insecta,98,FALSE,ACCEPTED,Lycaenidae
Lycaena,rhymnus,Lycaena rhymnus,Neolycaena rhymnus,145,Lycaenidae,Theclinae,Neolycaena,Neolycaena rhymnus,rhymnus,"(Eversmann, 1832)",Eversmann,1832,"Neolycaena rhymnus (Eversmann, 1832)",FALSE,TRUE,"",TRUE,9012851,"Lycaena rhymnus Eversmann, 1832",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Neolycaena,Insecta,98,TRUE,SYNONYM,Lycaenidae
Satyrium,pruni,Satyrium pruni,Satyrium pruni,146,Lycaenidae,Theclinae,Satyrium,Satyrium pruni,pruni,"(Linnaeus, 1758)",Linnaeus,1758,"Satyrium pruni (Linnaeus, 1758)",FALSE,FALSE,"",TRUE,5882980,"Satyrium pruni (Linnaeus, 1758)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Satyrium,Insecta,98,FALSE,ACCEPTED,Lycaenidae
Papilio,pruni,Papilio pruni,Satyrium pruni,146,Lycaenidae,Theclinae,Satyrium,Satyrium pruni,pruni,"(Linnaeus, 1758)",Linnaeus,1758,"Satyrium pruni (Linnaeus, 1758)",FALSE,TRUE,"",TRUE,7996108,"Papilio pruni Linnaeus, 1758",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Satyrium,Insecta,98,TRUE,SYNONYM,Lycaenidae
Satyrium,ilicis,Satyrium ilicis,Satyrium ilicis,147,Lycaenidae,Theclinae,Satyrium,Satyrium ilicis,ilicis,"(Esper, 1779)",Esper,1779,"Satyrium ilicis (Esper, 1779)",FALSE,FALSE,"",TRUE,5882969,"Satyrium ilicis (Esper, 1779)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Satyrium,Insecta,98,FALSE,ACCEPTED,Lycaenidae
Papilio,ilicis,Papilio ilicis,Satyrium ilicis,147,Lycaenidae,Theclinae,Satyrium,Satyrium ilicis,ilicis,"(Esper, 1779)",Esper,1779,"Satyrium ilicis (Esper, 1779)",FALSE,TRUE,"",TRUE,8977277,"Papilio ilicis Esper, 1779",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Satyrium,Insecta,98,TRUE,SYNONYM,Lycaenidae
Satyrium,esculi,Satyrium esculi,Satyrium esculi,148,Lycaenidae,Theclinae,Satyrium,Satyrium esculi,esculi,"(Hübner, 1804)",Hübner,1804,"Satyrium esculi (Hübner, 1804)",FALSE,FALSE,"",TRUE,7552387,"Satyrium esculi (Hubner, 1804)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Satyrium,Insecta,98,FALSE,ACCEPTED,Lycaenidae
Papilio,esculi,Papilio esculi,Satyrium esculi,148,Lycaenidae,Theclinae,Satyrium,Satyrium esculi,esculi,"(Hübner, 1804)",Hübner,1804,"Satyrium esculi (Hübner, 1804)",FALSE,TRUE,"",TRUE,7447210,"Papilio esculi Hubner, 1804",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Satyrium,Insecta,98,TRUE,SYNONYM,Lycaenidae
Satyrium,ledereri,Satyrium ledereri,Satyrium ledereri,149,Lycaenidae,Theclinae,Satyrium,Satyrium ledereri,ledereri,"(Boisduval, 1848)",Boisduval,1848,"Satyrium ledereri (Boisduval, 1848)",FALSE,FALSE,"",TRUE,8830632,"Satyrium ledereri (Boisduval, 1848)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Satyrium,Insecta,98,FALSE,ACCEPTED,Lycaenidae
Lycaena,ledereri,Lycaena ledereri,Satyrium ledereri,149,Lycaenidae,Theclinae,Satyrium,Satyrium ledereri,ledereri,"(Boisduval, 1848)",Boisduval,1848,"Satyrium ledereri (Boisduval, 1848)",FALSE,TRUE,"",TRUE,9071651,"Lycaena ledereri Boisduval, 1848",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Satyrium,Insecta,98,TRUE,SYNONYM,Lycaenidae
